Feature_1,Feature_2,Label
6.96662737294255,-1.350815952503858,1
6.693968619460124,-6.608315218163998,0
2.8994796614905414,-1.3007544936396704,1
8.146186087502992,-8.432199749400699,0
4.63787109454925,-1.528302306175359,1
2.369989701214249,-7.779048134339577,1
2.922939127792282,-5.193033610470801,1
6.746493462569201,-6.410834432155147,1
-3.0633483543566102,2.570330589453562,2
6.907866461316271,-3.2678750748957186,1
-3.464579408625821,1.556987269396362,2
5.308598561603707,-2.593149126131574,1
8.706870912502497,-7.473669790589086,0
-3.1367382357342315,1.790016011873944,2
-0.5356017144066207,-2.8988183133823,1
7.829445318753082,1.5806188207457916,1
-2.449175355864547,1.579086346305198,2
-3.2673971228573566,2.2862717286481065,2
7.043278857349397,-8.039948368688334,0
6.639645477002186,-6.6730600586254685,0
10.434478237024251,0.3425194206870059,1
6.30571481850926,-7.710938789083567,0
-3.234126341680919,2.363853699425514,2
1.4585528926894122,2.297118622243908,1
4.161160713847583,-8.291561418510852,0
4.558657927692033,2.2824517603026697,1
7.854514906372302,-7.872314795913659,0
7.023146528272689,-7.9019816301252925,0
9.983363574515645,-2.367383232959134,1
7.336744330088787,-2.450561201770702,1
6.245790678902867,-7.050547604306355,0
7.160050525362183,-9.723171893767546,0
8.105578901284924,-2.613652444546938,1
-2.441138336869644,2.4350886522582,2
-2.4194807665651714,2.0564571484324885,2
7.452290968317892,-7.54323740439724,0
9.024338353305891,-8.09920542494018,0
0.7588780292437143,0.0326225506939592,1
-2.3870086797707293,2.465850062054116,2
6.3015013894319685,-8.200620657718419,0
8.394444016219934,-0.6897922032470971,1
-2.5561520701808376,1.731763849307304,2
3.011341883045203,-2.8627061075939797,1
2.3610740285693006,-1.0830903071193383,1
2.526755390501778,-6.164074801043881,1
-2.917293010817465,1.6117962424232428,2
2.9692966746167686,-2.740678572696052,1
-3.429155918159545,2.068205389835769,2
7.490457853298277,-8.398549616073709,0
-2.786272541889142,1.9206582667793075,2
-2.641712472651949,2.752223504029633,2
7.5150816006614,-8.183516877874375,0
-2.9964670076671265,2.0604835789614477,2
3.2533095489985846,-5.897405748913873,1
-3.181287783672877,1.93993066995698,2
-2.803929950783284,2.168776833979978,2
6.241816017492454,-1.7641163913788778,1
7.348502288343965,-2.0594320093839924,1
6.3296506377643205,-8.676745564854304,0
-3.121418950627802,1.3515745222161355,2
6.6531029754842494,-9.061654007320376,0
6.3881274676408895,-10.238146694926648,0
13.103710347460188,-3.68259860374471,1
6.7037849446705,-9.65738764227656,0
5.517160232777878,-4.554716642231591,1
6.20367704291784,-7.4280781097401825,0
-3.089052355630587,2.08868691825926,2
5.314716638279696,-3.548477358862586,1
-3.21781049396444,2.019821537184264,2
-2.6200701755930624,2.245224110321084,2
7.757453229413867,-8.021230091015251,0
6.2077501396364845,-4.908285320969762,1
-3.1745987091242367,1.8440828941318883,2
-2.4033388171738697,1.848192902532163,2
-3.1957908384086102,1.98327098379432,2
4.451515467403755,-6.46064404117091,1
6.3345771154882975,-7.969656760150385,0
5.523583982258494,2.0157151725530484,1
-2.8254059054189486,2.278626666924997,2
5.6950596972229,-8.360372019894522,0
3.6873370041787856,-1.7668783489380868,1
6.248727286973336,-0.2117095550957257,1
9.95055012797168,-3.714754302421933,1
7.783056005831002,-8.847951429439506,0
6.452868644980172,-7.573440837654989,0
7.812692764193258,-8.690491080369572,0
-2.8046791956203205,2.005339748744521,2
6.927095649922194,-5.07266271309245,1
7.116820301914609,-1.3368376173880572,1
-3.341859115449785,1.9166546907522293,2
4.7999146632310445,-8.76902886621105,0
6.724594513449026,-5.9367555390576925,1
5.746036130467466,-5.188810706117906,1
7.258251643330651,-8.102554734286288,0
-3.11420626378109,2.7475909853547056,2
-3.099464766756458,2.64681471162125,2
-3.4034052764744414,2.5358089896749187,2
8.246073349806823,-8.549454731519418,0
5.976060809402,-5.427371556759387,1
-2.5760965710528323,2.6817560151195807,2
2.963844435446799,-6.006540629749109,1
-3.5250373973589557,2.4857281947328658,2
10.040688933016614,-3.989839912271527,1
5.338453771496938,-7.390877873783025,0
4.4529761723434165,-0.4105084715342779,1
-2.0050711733238487,2.2481206863084746,2
-2.7352512459233096,1.925178265925076,2
6.163291475194387,-8.24005225503597,0
1.811284309786056,0.3304909843408596,1
-2.3919093665990863,2.181987903714845,2
-2.778183505185936,2.114012262863055,2
1.9959119765593765,-6.420336150488186,1
6.21386195777071,-6.7023158302204,0
7.405370642200541,-2.4891203651020115,1
6.693553445584643,-3.4606273144511963,1
-3.7444650854106887,2.6825949513522374,2
-2.650377002909104,1.9359967807562144,2
-3.104880352257104,2.1113656990498124,2
5.1411191657423725,-6.685439160337264,0
6.6919729388329525,-9.042701006465682,0
6.678329983172548,-2.9572517092164983,1
7.270177611269403,-7.585592193862425,0
-3.080703036626841,2.9417724780112717,2
5.745192419891005,-7.543221852823851,0
6.979588867102024,-8.294491779164241,0
-2.9191027281818203,2.490071516861629,2
3.740845529125378,1.5275708256449931,1
6.7681706198085125,-7.826605781100429,0
5.457128649390359,-5.03911672211766,1
8.482563797444076,-9.541404442545833,0
-3.050194128765877,1.6257625127168502,2
-3.0844307065175696,2.101633415986581,2
2.991823216702831,-9.442815882832235,1
5.991039940811138,-7.878896557884051,0
4.650484115146945,2.1964011553098057,1
8.402968555631952,-8.619758102142502,0
0.1984428526379238,-3.5189130987832407,1
6.85740973006742,-8.651513796640193,0
9.267953060659684,-5.067794908151031,1
-2.269081746756793,1.7195215073796284,2
-3.572615347717764,2.7281764055453337,2
2.172164135475553,-6.459314724030861,1
8.468299767210407,-2.427540848139889,1
-2.8171050945357345,2.1161108479129966,2
5.052096303868932,6.19832761597722,1
10.544710706945017,-0.6441771587723708,1
5.96640921420212,-3.090902561171911,1
7.3239417466565,-3.4139695155180334,1
-2.982132706168347,2.5033055069734846,2
5.920782511675427,-8.497341733701901,0
1.6472107580992992,-1.262990056184361,1
-2.514238514728685,2.406364606951473,2
5.685943263078846,-9.362958625373391,0
-3.1290806401131896,2.39615470104757,2
-2.3542430937618994,1.5871527250379955,2
-2.386796660764359,2.255086629174745,2
-3.3775639065065843,1.847056408188368,2
4.992347418743973,-3.4151372393003587,1
7.820504542156719,-3.9971546818211374,1
-2.398202486222207,2.302185859782153,2
7.354790545908851,-8.518818204964703,0
-2.880890595983102,2.247874295788531,2
4.018824306627724,-5.660183521507626,1
7.061125636746424,-7.215752014824212,0
7.016628532711829,-8.199658432837131,0
5.516680318724054,-2.2904448332505725,1
5.562758810837214,-6.414969932338845,0
-3.334606676372668,1.933985995753407,2
-3.582215023562788,2.639027838192913,2
4.467909806637352,-0.0145127274355254,1
8.555626664825544,-7.816489936336802,0
-2.673518406330876,2.243330846129264,2
3.815931900532617,-5.795148115753323,1
-2.8134119161166984,2.995451709899593,2
5.792942756556231,-5.108610116138436,0
5.645120368243974,-8.565229469399155,0
-2.3424987361554352,1.2784962703172045,2
8.291526338917198,-7.885464925754154,0
-2.948570191186427,2.117664113625052,2
7.329359051277952,-7.811411402405061,1
-2.808771135435198,1.683769872616783,2
-2.0620927279391568,1.527003283447426,2
7.8472990476940625,-4.01587453882745,1
-3.311934630836725,2.411644706248245,2
7.472999368981014,-9.51045877807309,0
7.626898921877632,-1.5434741433492023,1
7.087396306651629,-8.714522113572086,0
-2.945474353034975,1.8914307629570115,2
-3.094815579291949,2.067111603284631,2
6.067027419336036,-9.883759415247242,0
-2.7606777440744086,2.253997774430971,2
5.8863994918788825,-7.270131201203968,0
7.436041288703513,-9.58904164078618,0
2.171931820931168,-8.787759826058384,1
6.940386763068067,-8.914130754613092,0
-3.1393342352811207,1.8251628127020905,2
2.5980387171670496,-1.0462200831893365,1
5.506339357010258,-7.684206091571226,0
-1.9252694309119551,2.2450542096406734,2
6.795461903501769,-2.842660407530723,1
7.682019502319817,-8.18570369284841,0
1.7288440423837854,0.9763022653012108,1
-2.726547097492109,2.6533999780116844,2
5.058554417954708,-6.475388679807079,0
3.7003662591745785,-0.0128599216617502,1
2.54005200688231,0.1931788011448794,1
7.580254851813166,-1.6064106341173283,1
6.096380460689157,-9.109054180491048,0
5.22056406328239,-10.276467585729309,1
6.627110209025525,-8.330189867749418,0
-2.5846630129197274,1.8551717049008496,2
-2.993505261172736,2.043196344537169,2
8.277896987114413,-1.43820657980415,1
4.43920022687184,-7.683060076998098,0
-3.203321220088327,3.050615119239932,2
6.899290323879536,-7.00024179839259,0
-2.462310383466523,2.247120547049116,2
-3.130369996633917,2.8040968828494464,2
-2.9918515785128865,2.4684213513356847,2
0.0786525533816995,-9.388989245514294,1
7.522507823854302,-9.113891464416833,0
6.644520776888255,-7.348606275947955,0
-2.8655000935191888,2.528490002136757,2
-2.989869638060134,2.1450242034564013,2
7.866618703847314,-7.311726490031862,0
7.123046480508563,-7.708437886782762,0
-2.1462720889211697,2.381089219308907,2
-2.7590976145873323,2.4032716320528142,2
6.713191105067364,-8.040865049896318,0
5.733439279163426,-8.084399378082827,0
6.999936199535547,-0.6400707682851476,1
7.104213073200358,-8.348866755477529,0
1.6660540332397158,-2.8073994493052306,1
6.735154605202321,-7.964147042788639,0
5.91270574114767,-7.738921878798078,0
7.006270347150087,-7.184292028965968,0
-3.654546420415128,3.0001987151476137,2
7.424200880022241,-7.9696595893817,0
1.7551759688886213,-8.051546080788203,1
-2.961760369377296,2.412576891068997,2
-2.9659369322195053,2.328208159702369,2
8.62579080922396,-2.1631479372164915,1
5.013430416570299,-1.481460365693941,1
7.933155299959004,-7.285501241258283,0
-3.2237387677901683,2.208814877830071,2
-2.022106543321345,2.188331397798453,2
-3.172172577137115,2.270637055544797,2
5.459118089951818,2.060038281655437,1
7.824972009518055,-8.988787231950683,0
-3.0495251805202206,1.868218013832566,2
6.911555047447749,-7.197738806378174,0
-3.1526290581936007,2.6833234910056296,2
-4.155881461028606,-3.9008605120392583,1
8.568473786960254,-7.506905442572425,1
5.979184968571536,-5.003229730106742,0
8.868281171380277,-2.3440996432823558,1
6.43686745461135,-6.706985723481772,0
-2.9754493849821397,1.9171772809865812,2
7.704368127147447,-4.781807446237762,1
6.36555205107938,-4.772297072703877,1
8.443721271865924,0.2586792496980425,1
4.172148464030082,-0.3425682168258515,1
4.7114809713346695,-0.5756971845887695,1
