Feature_1,Feature_2,Label
-4.5810805385799185,-8.286462443527721,2
-0.7538944496550419,1.8645799509051075,1
9.019484702663446,0.35657311323042906,1
-3.2934139293170652,6.087256231934084,0
7.042306680555991,1.1570189378976292,1
6.300550469316592,0.26100203212299755,1
-1.7594581146136807,-7.072229392725246,2
5.180792487787779,1.872693465042458,1
2.5046379774629126,1.688410713898145,1
-8.129264346542628,-6.827927492854279,2
3.346733067743048,-0.18992632328805792,1
-0.19200646503794205,7.372921491494901,0
1.756869126259783,5.110110529153317,0
-1.3674166016664162,11.28541740855952,0
5.219428550020927,6.12397128123161,1
6.756727809927277,-1.5443092889054966,1
-2.653217866213418,11.021351923982369,0
-9.125071234275868,-6.1152901009078455,2
-6.715059212600422,-4.749148843145244,2
-4.721867571064807,6.62187288003698,0
1.842743688589819,3.099108157321874,1
-2.091470433043239,5.09494588043877,0
5.792992762339634,2.595669993027804,1
-3.7485791326825892,-7.011610115421922,2
-7.772494420252326,-6.491929607479332,2
5.428783120984695,1.131200722300206,1
4.129924401386391,4.98115566110611,1
-5.308026873849606,-6.029194469706017,2
-6.345526659412752,-5.100848002029073,2
-0.6011940960663456,10.317068630809917,0
4.574372295796104,0.886320141673202,1
-0.8841459782643541,11.726766185339967,0
-4.490270273314127,7.8816906689927775,0
-5.165569720849611,9.408008599936569,0
5.382170582970719,0.7651993105090908,1
4.161982742495282,0.15804235985753623,1
2.9954380450952387,2.460544106924557,1
1.4269861957129564,2.380096955675178,1
-6.978554610456136,-5.530470608942739,2
-4.910982394198102,-7.308087281726965,2
2.6606691957109394,1.7215958437414356,1
0.10175999125590796,9.05629381146384,0
-2.948541398727774,9.728511271221814,0
-0.9271337289666564,7.195511218608844,0
1.7786905555979011,10.282124172834344,0
7.929814263230669,1.4750976048279754,1
4.415222736846442,1.531230484874286,1
6.0631085924058805,-0.27611449973500646,1
3.2141872708737727,2.186030139324526,1
-7.914849789223613,-6.43253368999815,2
-10.561375653814562,-9.43926352674735,2
-3.7126108475115442,12.718842497216198,0
-8.544338337359727,-5.937278480503139,2
-5.844309150213024,-8.331597219582878,2
5.3233907877824205,5.7255113623725045,1
-4.534859863721598,9.64278079338887,0
-2.309894892877468,8.007334819965923,0
-7.059098579725724,-3.999875162377001,2
5.199816088867742,-0.277808410656021,1
-9.568528213219825,-8.717413486244343,2
-7.914204091352015,-4.061414712904787,2
-1.4791270886354306,10.04185803002274,0
3.3362066206237833,2.06796702657356,1
-6.687385637269303,-7.804660170686032,2
4.1419505392699545,3.916311585849443,1
-9.100778882082928,-3.375568706428701,2
5.917063753782849,-1.3498704405971877,1
-7.784239829649423,-11.727868246533859,2
-2.3695934530727123,8.243658934474801,0
4.736922092117755,0.31126945111865645,1
4.410799145722866,4.4488023078876555,1
5.111107952445233,3.5149000717146657,1
6.975442959547716,2.4820113705431583,1
-6.6234183613296915,-8.242212908225708,2
-3.9699308864870235,9.44720330736227,0
-8.23241179526981,-3.2782287274543154,2
-0.8821631883134107,6.5525574953304115,0
3.492554822467629,0.8794518014599477,1
-1.6833347145015014,7.886837022590372,0
-4.20278505918956,5.984591678826592,0
-6.227361146667034,-9.382336746046553,2
-1.26095798894844,10.270977146726882,0
3.0589299253374778,2.9161063982127233,1
-0.2235519940227091,10.51815219357187,0
-10.047432838122717,-5.359280280987352,2
-9.930677533000747,-8.263925733038436,2
